project_id,project_track_number,project_name,project_code,project_description,project_start_date,project_end_date,fk_funder_id,project_cost,fk_funding_status_id,project_is_default,project_created_by,project_last_modified_by,project_created_date,project_last_modified_date,fk_approval_id,fk_status_id
625,PRCT-52814,"EDU-117 School fees proposal for Ishiara cluster
",EDU117,"EDU-117 School fees proposal for Ishiara cluster
",2016-06-01,"0000-00-00",1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:39:41,354,295
626,PRCT-65415,"IGP-109 Food security; poultry keeping	
",IGP109,"Food security; poultry keeping	
",2012-02-01,"0000-00-00",1,"0.00",1,"0",44,44,2023-03-09,2023-03-09 09:40:12,354,295
627,PRCT-70020,"IFP-144 KE715 Facility Furnishing Proposal	
",IFP144," KE715 Facility Furnishing Proposal	
",2017-01-01,"0000-00-00",1,"0.00",1,"0",3051,3051,2023-03-09,2023-03-09 09:40:12,354,295
628,PRCT-14964,"NFE-134 KE 760 resource center
",NFE134,"NFE-134 KE 760 resource center
",2015-01-05,"0000-00-00",1,"0.00",1,"0",95,95,2023-03-09,2023-03-09 09:40:17,354,295
629,PRCT-76629,"WTP-164 Sanitation promotion by providing a modern Toilet at KE530
",WTP164,"WTP-164 Sanitation promotion by providing a modern Toilet at KE530
",2019-12-01,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:40:54,354,295
630,PRCT-12451,"IFP-145 KE338 Classroom completion Proposal	
",IFP145," KE338 Classroom completion Proposal	
",2016-12-01,"0000-00-00",1,"0.00",1,"0",3051,3051,2023-03-09,2023-03-09 09:41:05,354,295
631,PRCT-50815,"HH-019 Dental Health Intervention Proposal FY 12	
",HH-019," Dental Health Intervention Proposal FY 12
",2012-02-15,"0000-00-00",1,"0.00",1,"0",40,40,2023-03-09,2023-03-09 09:41:11,354,295
632,PRCT-51793,"IGP-119 Small animals KE 433 & KE 394	
",IGP119,"Small animals KE 433 & KE 394	
",2012-06-01,"0000-00-00",1,"0.00",1,"0",44,44,2023-03-09,2023-03-09 09:41:25,354,295
633,PRCT-55552,"WTP-165 CONSTRUCTION OF AN 8-DOOR MODERN WASHROOMS AT KE610
",WTP165,"WTP-165 CONSTRUCTION OF AN 8-DOOR MODERN WASHROOMS AT KE610
",2020-01-01,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:41:32,354,295
634,PRCT-20360,"IGP-147 Business grants and mentorship for youth entrepreneurs
",IGP147,"IGP-147 Business grants and mentorship for youth entrepreneurs
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:41:35,354,295
635,PRCT-38247,"IFP-146 Proposal For Shelter Construction For HVC in Kaloleni Cluste	
",IFP146," Proposal For Shelter Construction For HVC in Kaloleni Cluste	
",2017-02-03,"0000-00-00",1,"0.00",1,"0",3051,3051,2023-03-09,2023-03-09 09:41:58,354,295
636,PRCT-82903,"HH-020 Anti-Bilharzia Campaign Proposal	
",HH020,"Anti-Bilharzia Campaign Proposal	",2014-03-04,"0000-00-00",1,"0.00",1,"0",40,40,2023-03-09,2023-03-09 09:42:34,354,295
637,PRCT-51913,"IGP-120 CSP Economic empowerment	
",IGP120,"CSP Economic empowerment	
",2012-09-01,"0000-00-00",1,"0.00",1,"0",44,44,2023-03-09,2023-03-09 09:42:40,354,295
638,PRCT-40260,"WTP-166 KE476 Rain Harvesting, storage and water treatment
",WTP166,"WTP-166 KE476 Rain Harvesting, storage and water treatment
",2020-03-01,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:42:43,354,295
639,PRCT-71288,"EDU-118 Supporting Beneficiary Education Through School Fees Payment
",EDU118,"EDU-118 Supporting Beneficiary Education Through School Fees Payment
",2016-10-01,"0000-00-00",1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:43:06,354,295
640,PRCT-68178,"WTP-167 Provide Water Through Drilling of A borehole at KE0248
",WTP167,"WTP-167 Provide Water Through Drilling of A borehole at KE0248
",2020-03-01,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:43:25,354,295
641,PRCT-86699,"NFE-149 Equipping Resource Centers at KE301 and KE715
",NFE149,"Equipping Resource Centers at KE301 and KE715
",2017-01-07,"0000-00-00",1,"0.00",1,"0",3052,3052,2023-03-09,2023-03-09 09:43:49,354,295
642,PRCT-55816,"NFE-135 KE 600 Resource center
",NFE135,NFE-135 KE 600 Resource center,2015-01-10,"0000-00-00",1,"0.00",1,"0",95,95,2023-03-09,2023-03-09 09:43:51,354,295
643,PRCT-5530,"WTP-168 Sanitation Improvement through Construction of VIP Latrines
",WTP168,"WTP-168 Sanitation Improvement through Construction of VIP Latrines
",2020-08-03,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:44:00,354,295
644,PRCT-53493,EDU-130 Comprehensive Leadership Development Initiative - Cohort 2,EDU130,Comprehensive Leadership Development Initiative - Cohort 2,2017-10-20,"0000-00-00",1,"0.00",1,"0",2762,2762,2023-03-09,2023-03-09 09:44:16,354,295
645,PRCT-80463,"NFE-148 Gymnasium equipping for youth at KE229 & KE224
",NFE148,"Gymnasium equipping for youth at KE229 & KE224
",2018-03-07,"0000-00-00",1,"0.00",1,"0",3052,3052,2023-03-09,2023-03-09 09:44:36,354,295
646,PRCT-52139,"WTP-170 KE733 Rainwater Harvesting System
",WTP170,"WTP-170 KE733 Rainwater Harvesting System
",2021-01-27,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:44:43,354,295
647,PRCT-89816,"EDU-154 2018 Secondary Scholarship for Top 50 KCPE Students
",EDU154,"EDU-154 2018 Secondary Scholarship for Top 50 KCPE Students
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:44:47,354,295
648,PRCT-9801,"EDU-119 KE702 School Fees Proposal
",EDU119,"EDU-119 KE702 School Fees Proposal
",2016-11-01,"0000-00-00",1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:44:59,354,295
649,PRCT-69729,"IGP-121 KE 756 Economic empowerment	
",IGP121,"KE 756 Economic empowerment	
",2012-11-01,"0000-00-00",1,"0.00",1,"0",44,44,2023-03-09,2023-03-09 09:45:10,354,295
650,PRCT-51789,"WTP-171 Marsabit-Isiolo cluster Water Intervention
",WTP171,"WTP-171 Marsabit-Isiolo cluster Water Intervention
",2021-01-04,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:45:12,354,295
651,PRCT-42935,"NFE-147 Provide Resource center To enhance Cognitive Development
",NFE147,"Provide Resource center To enhance Cognitive Development
",2019-01-03,"0000-00-00",1,"0.00",1,"0",3052,3052,2023-03-09,2023-03-09 09:45:18,354,295
652,PRCT-76750,"WTP-172 KE789 and KE329 Rain Harvesting and Storage System
",WTP172,"WTP-172 KE789 and KE329 Rain Harvesting and Storage System
",2021-01-04,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:45:42,354,295
653,PRCT-33441,"EDU-153 Post-secondary education fees – Nakuru Cluster
",EDU153,"EDU-153 Post-secondary education fees – Nakuru Cluster
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:45:42,354,295
654,PRCT-11184,"HH-021 Hygiene promotion Proposal 2014	
",HH021,Hygiene promotion Proposal 2014,2014-06-03,2023-03-08,1,"0.00",1,"0",40,40,2023-03-09,2023-03-09 09:45:44,354,295
655,PRCT-78767,"EDU-120 School Fees Ndeiya Cluster - 2nd Proposal
",EDU120,"EDU-120 School Fees Ndeiya Cluster - 2nd Proposal
",2016-12-01,"0000-00-00",1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:45:45,354,295
656,PRCT-55711,"NFE-136 Technical and Vocational Education Proposal
",NFE136,"NFE-136 Technical and Vocational Education Proposal
",2015-01-09,2023-01-31,1,"0.00",1,"0",95,95,2023-03-09,2023-03-09 09:45:58,354,295
657,PRCT-11964,"IGP-122 KE 737 Greenhouse Proposal for 50 Caregivers	01/12/2012
",IGP122,"KE 737 Greenhouse Proposal for 50 Caregivers	01/12/2012
",2012-12-01,"0000-00-00",1,"0.00",1,"0",44,44,2023-03-09,2023-03-09 09:46:03,354,295
658,PRCT-86798,"NFE-146 Academics Enhancement through Equipping Resource Centres
",NFE146,"Academics Enhancement through Equipping Resource Centres
",2017-12-15,"0000-00-00",1,"0.00",1,"0",3052,3052,2023-03-09,2023-03-09 09:46:22,354,295
659,PRCT-86769,"WTP-173 ENHANCING SANITATION AT Urafiki Child Development Center
",WTP173,"WTP-173 ENHANCING SANITATION AT Urafiki Child Development Center
",2021-03-01,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:46:24,354,295
660,PRCT-12925,"EDU-121 Comprehensive Leadership Development Initiative
",EDU121,"EDU-121 Comprehensive Leadership Development Initiative
",2016-12-01,2024-08-31,1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:46:30,354,295
661,PRCT-11930,"WTP-112  Pilot of Sawyer Point One Water Filters in Narok Cluster
",WTP112,Pilot of Sawyer Point One Water Filters in Narok Cluster,2012-01-05,"0000-00-00",1,"0.00",1,"0",3048,3048,2023-03-09,2023-03-09 09:46:45,354,295
662,PRCT-65444,"EDU-150 Top 50 students scholarship- 2017 KCPE
",EDU150,"EDU-150 Top 50 students scholarship- 2017 KCPE
",2023-03-01,2024-08-31,1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:46:45,354,295
663,PRCT-49512,"WTP-174 Enhance Sanitation and Hygiene in 6 FCPs by Toilet Provision
",WTP174,"WTP-174 Enhance Sanitation and Hygiene in 6 FCPs by Toilet Provision
",2021-04-01,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:47:03,354,295
664,PRCT-78179,"IGP-123 Action learning for KE 593 & KE 822
",IGP123,"Action learning for KE 593 & KE 822	
",2013-01-01,"0000-00-00",1,"0.00",1,"0",44,44,2023-03-09,2023-03-09 09:47:14,354,295
665,PRCT-1207,"EDU-122 Top 50 CDSP students' Secondary School Scholarship
",EDU122,"EDU-122 Top 50 CDSP students' Secondary School Scholarship
",2017-04-01,2024-08-31,1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:47:21,354,295
666,PRCT-15056,"HH-022 CKE Eye Campaign Proposal	
",HH022," CKE Eye Campaign Proposal	
",2023-01-01,2024-11-13,1,"0.00",1,"0",40,40,2023-03-09,2023-03-09 09:47:22,354,295
667,PRCT-39780,"NFE-145 Enhance Cognitive Development by providing a Resource Centre
",NFE145,"Enhance Cognitive Development by providing a Resource Centre
",2017-05-15,"0000-00-00",1,"0.00",1,"0",3052,3052,2023-03-09,2023-03-09 09:47:25,354,295
668,PRCT-86385,"NFE-137 Equipping resource centers for ICPs
",NFE137,"NFE-137 Equipping resource centers for ICPs
",2016-01-02,"0000-00-00",1,"0.00",1,"0",95,95,2023-03-09,2023-03-09 09:47:29,354,295
669,PRCT-43772,"WTP-175 Biogas Unit for sustainable cooking at KE0490
",WTP175,"WTP-175 Biogas Unit for sustainable cooking at KE0490
",2021-08-09,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:47:40,354,295
670,PRCT-87812,"EDU-149 KE0385 & KE0819 School fees top up.
",EDU149,"EDU-149 KE0385 & KE0819 School fees top up.
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:47:41,354,295
671,PRCT-16439,"IGP-124 Food security; Greenhouse farming	
",IGP124,"Food security; Greenhouse farming	01/04/2013
",2013-04-01,"0000-00-00",1,"0.00",1,"0",44,44,2023-03-09,2023-03-09 09:48:04,354,295
672,PRCT-76492,"WTP-113 KE 781 Water Borehole Proposal
",WTP113,"KE 781 Water Borehole Proposal
",2013-01-05,"0000-00-00",1,"0.00",1,"0",3048,3048,2023-03-09,2023-03-09 09:48:08,354,295
673,PRCT-43183,"EDU-123 Supporting University Education For Asnath and Daniel
",EDU123,"EDU-123 Supporting University Education For Asnath and Daniel
",2017-05-15,"0000-00-00",1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:48:10,354,295
674,PRCT-13967,"WTP-179 Sanitation Enhancement at KE0219, KE0267 and KE0296
",WTP179,"WTP-179 Sanitation Enhancement at KE0219, KE0267 and KE0296
",2022-04-01,"0000-00-00",1,"0.00",1,"0",82,82,2023-03-09,2023-03-09 09:48:22,354,295
675,PRCT-81484,"NFE-162 Equipping Resource Centre for KE0375 and KE0369	
",NFE162,"Equipping Resource Centre for KE0375 and KE0369	
",2020-08-01,"0000-00-00",1,"0.00",1,"0",2762,2762,2023-03-09,2023-03-09 09:48:31,354,295
676,PRCT-53923,"EDU-148 Mumoni Cluster School Fees Top Up for youth
",EDU148,"EDU-148 Mumoni Cluster School Fees Top Up for youth
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:48:33,354,295
677,PRCT-48919,"NFE-144 Enhancing Youth Development through Sports
",NFE144,"Enhancing Youth Development through Sports
",2017-06-01,"0000-00-00",1,"0.00",1,"0",3052,3052,2023-03-09,2023-03-09 09:48:42,354,295
678,PRCT-1085,EDU-131 Comprehensive Leadership Development Initiative-Yr 2,EDU131,Comprehensive Leadership Development Initiative-Yr 2,2018-01-01,2024-10-31,1,"0.00",1,"0",2762,2762,2023-03-09,2023-03-09 09:48:56,354,295
679,PRCT-52460,"EDU-124 Nairobi West Cluster School Fees Top-up
",EDU124,"EDU-124 Nairobi West Cluster School Fees Top-up
",2017-06-01,"0000-00-00",1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:48:58,354,295
680,PRCT-55487,"NFE-138 Homabay Cluster Resource Centers Proposal
",NFE138,NFE-138 Homabay Cluster Resource Centers Proposal,2016-01-07,"0000-00-00",1,"0.00",1,"0",95,95,2023-03-09,2023-03-09 09:48:58,354,295
681,PRCT-21447,"IGP-125 KE Food security; goat & pig rearing	
",IGP125,"KE Food security; goat & pig rearing	
",2013-06-01,"0000-00-00",1,"0.00",1,"0",44,44,2023-03-09,2023-03-09 09:49:03,354,295
682,PRCT-83317,"HIV-EDU-411 HIV Prevention among Compassion-Kenya assisted beneficiaries
",HIVEDU41,"HIV Prevention among Compassion-Kenya assisted beneficiaries	
",2017-06-06,"0000-00-00",1,"0.00",1,"0",40,40,2023-03-09,2023-03-09 09:49:16,354,295
683,PRCT-68100,"EDU-147 Leadership Development Initiative Cohort 2 (year 2)
",EDU147,"EDU-147 Leadership Development Initiative Cohort 2 (year 2)
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:49:32,354,295
684,PRCT-43782,"WTP-114 WATER PIPING PROPOSAL FOR KE552

",WTP114,WATER PIPING PROPOSAL FOR KE552,2012-01-11,"0000-00-00",1,"0.00",1,"0",3048,3048,2023-03-09,2023-03-09 09:49:41,354,295
685,PRCT-22415,"NFE-163 Entrepreneurship Training for Vocational Students	
",NFE163,"Entrepreneurship Training for Vocational Students	
",2020-09-14,"0000-00-00",1,"0.00",1,"0",2762,2762,2023-03-09,2023-03-09 09:49:42,354,295
686,PRCT-71389,"NFE-143 KE431 Resource Center Proposal
",NFE143,KE431 Resource Center Proposal,2017-05-01,"0000-00-00",1,"0.00",1,"0",3052,3052,2023-03-09,2023-03-09 09:50:03,354,295
687,PRCT-85637,"NFE-139 KE331 Basketball and Acrobatics Field Construction
",NFE139,"NFE-139 KE331 Basketball and Acrobatics Field Construction
",2016-01-09,"0000-00-00",1,"0.00",1,"0",95,95,2023-03-09,2023-03-09 09:50:11,354,295
688,PRCT-78257,"EDU-146 Kinango Cluster Post -Primary Education Fees for youth
",EDU146,"EDU-146 Kinango Cluster Post -Primary Education Fees for youth
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:50:27,354,295
689,PRCT-81339,"EDU-125 Boarding School Fees for Two Beneficiaries
",EDU125,"EDU-125 Boarding School Fees for Two Beneficiaries
",2017-08-01,"0000-00-00",1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:50:38,354,295
690,PRCT-29420,"NFE-142 KE414 Resource Centre Proposal
",NFE142," KE414 Resource Centre Proposal
",2017-05-01,"0000-00-00",1,"0.00",1,"0",3052,3052,2023-03-09,2023-03-09 09:50:47,354,295
691,PRCT-85683,"WTP-115 KE 411 Borehole
",WTP115,"KE 411 Borehole
",2012-01-12,"0000-00-00",1,"0.00",1,"0",3048,3048,2023-03-09,2023-03-09 09:50:55,354,295
692,PRCT-69137,"EDU-132 KE738, KE900, and KE901 Youth Educational Support",EDU132," KE738, KE900, and KE901 Youth Educational Support",2017-11-14,"0000-00-00",1,"0.00",1,"0",2762,2762,2023-03-09,2023-03-09 09:51:04,354,295
693,PRCT-20775,"HIV-EDU-412 HIV Education, Stigma Reduction, Testing and Linkage to Care	
",HIVED412," HIV Education, Stigma Reduction, Testing and Linkage to Care	
",2021-11-01,2024-06-30,1,"0.00",1,"0",40,40,2023-03-09,2023-03-09 09:51:09,354,295
694,PRCT-86968,"NFE-164 PEFA Wesa Satelite Church Play Equipment	01-01-21
",NFE164,"PEFA Wesa Satelite Church Play Equipment	01-01-21
",2021-01-01,"0000-00-00",1,"0.00",1,"0",2762,2762,2023-03-09,2023-03-09 09:51:15,354,295
695,PRCT-70716,"EDU-145 School fees for Narok cluster youth
",EDU145,"EDU-145 School fees for Narok cluster youth
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:51:18,354,295
696,PRCT-69413,"NFE-140 KE367 Resource Center Proposal
",NFE140,"NFE-140 KE367 Resource Center Proposal
",2017-01-03,"0000-00-00",1,"0.00",1,"0",95,95,2023-03-09,2023-03-09 09:51:27,354,295
697,PRCT-29403,"EDU-126 KE642 & 505 Youth Educational Support
",EDU126,"EDU-126 KE642 & 505 Youth Educational Support
",2017-09-15,2024-08-31,1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:51:32,354,295
698,PRCT-88090,"WTP-116 KE-759 Borehole proposal
",WTP116,"KE-759 Borehole proposal
",2013-01-01,"0000-00-00",1,"0.00",1,"0",3048,3048,2023-03-09,2023-03-09 09:51:58,354,295
699,PRCT-19409,"EDU-144 Comprehensive Leadership Development Initiative Year 3
",EDU144,"EDU-144 Comprehensive Leadership Development Initiative Year 3
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:52:07,354,295
700,PRCT-76996,EDU-133 KE355 Youth Education Support Through School Fees Payment,EDU133,KE355 Youth Education Support Through School Fees Payment,2018-01-15,"0000-00-00",1,"0.00",1,"0",2762,2762,2023-03-09,2023-03-09 09:52:37,354,295
701,PRCT-39139,"EDU-143 L4L Pilot _Youth Leadership and education skills development
",EDU143,"EDU-143 L4L Pilot _Youth Leadership and education skills development
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:52:47,354,295
702,PRCT-67534,"IFP-114 KE 213 resource centre	
",IFP114, KE 213 resource centre,2011-11-01,"0000-00-00",1,"0.00",1,"0",40,40,2023-03-09,2023-03-09 09:53:10,354,295
703,PRCT-32486,"EDU-141 L4L Pilot - Education and leadership development for youth
",EDU141,"EDU-141 L4L Pilot - Education and leadership development for youth
",2023-06-01,2024-11-30,1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:53:37,354,295
704,PRCT-73035,"EDU-127 KE0414 Matioli CDC Youth Educational Support
",EDU127,"EDU-127 KE0414 Matioli CDC Youth Educational Support
",2017-09-20,"0000-00-00",1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:53:43,354,295
705,PRCT-16923,"NFE-141 Promoting Youth Discipline through Scouts club
",NFE141,"NFE-141 Promoting Youth Discipline through Scouts club
",2017-01-05,"0000-00-00",1,"0.00",1,"0",95,95,2023-03-09,2023-03-09 09:53:48,354,295
706,PRCT-81539,EDU-134 KE707 and KE705 Youth Education Support,EDU134,KE707 and KE705 Youth Education Support,2017-01-17,"0000-00-00",1,"0.00",1,"0",2762,2762,2023-03-09,2023-03-09 09:54:12,354,295
707,PRCT-41794,"NFE-165 Support Establishment of a resource center facility at KE465	
",NFE165,"Support Establishment of a resource center facility at KE465	
",2021-03-01,"0000-00-00",1,"0.00",1,"0",2762,2762,2023-03-09,2023-03-09 09:54:15,354,295
708,PRCT-63947,"EDU-139 Support College Education for Kitili and Ndanu
",EDU139,"EDU-139 Support College Education for Kitili and Ndanu
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:54:24,354,295
709,PRCT-25028,"IFP-116 KE 464 Namuncha infrastructure	
",IFP116,"KE 464 Namuncha infrastructure	
",2011-03-01,"0000-00-00",1,"0.00",1,"0",40,40,2023-03-09,2023-03-09 09:54:36,354,295
710,PRCT-33352,"EDU-128 Youth Development Through Education Support
",EDU128,"EDU-128 Youth Development Through Education Support
",2019-10-01,"0000-00-00",1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:54:37,354,295
711,PRCT-6939,"EDU-138 School Fees for Nairobi West Cluster
",EDU138,"EDU-138 School Fees for Nairobi West Cluster
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:55:04,354,295
712,PRCT-27770,"WTP-117 Rain Water Harvesting in Kitui County Proposal
",WTP117,"Rain Water Harvesting in Kitui County Proposal
",2013-01-02,"0000-00-00",1,"0.00",1,"0",3048,3048,2023-03-09,2023-03-09 09:55:05,354,295
713,PRCT-81006,"NFE-166 Youth Entrepreneurship Training (Aspire LaunchPad)	
",NFE166,"Youth Entrepreneurship Training (Aspire LaunchPad)	
",2021-06-30,"0000-00-00",1,"0.00",1,"0",2762,2762,2023-03-09,2023-03-09 09:55:15,354,295
714,PRCT-70404,"EDU-129 KE320 Youth Education Support Through School Fees Payment
",EDU129,"EDU-129 KE320 Youth Education Support Through School Fees Payment
",2017-10-13,"0000-00-00",1,"0.00",1,"0",39,39,2023-03-09,2023-03-09 09:55:18,354,295
715,PRCT-75773,"IFP-128 KE 717 Classroom construction	
",IFP128," KE 717 Classroom construction	
",2014-02-01,"0000-00-00",1,"0.00",1,"0",3051,3051,2023-03-09,2023-03-09 09:55:38,354,295
716,PRCT-44010,"EDU-137 KE324, KE756 & KE910 Youth Educational Support
",EDU137,"EDU-137 KE324, KE756 & KE910 Youth Educational Support
",2023-03-09,"0000-00-00",1,"0.00",1,"0",3032,3032,2023-03-09,2023-03-09 09:55:57,354,295
717,PRCT-50090,"IFP-118 C2C KE 322 Completion of project infrastructure Phase 2	
",IFP118,"IFP-118 C2C KE 322 Completion of project infrastructure Phase 2	
",2011-12-22,"0000-00-00",1,"0.00",1,"0",40,40,2023-03-09,2023-03-09 09:56:10,354,295
718,PRCT-58523,"WTP-126 KE 785 Borehole proposal
",WTP126,"KE 785 Borehole proposal
",2013-01-01,"0000-00-00",1,"0.00",1,"0",3052,3052,2023-03-09,2023-03-09 09:56:21,354,295
